#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
2*((1*(a&b)-3*(a&~b)+2*(a^b)-2*~(a|b)-2*~(a|~b)+2*~b)|y)-(~(1*(a&b)-3*(a&~b)+2*(a^b)-2*~(a|b)-2*~(a|~b)+2*~b)&y)-((1*(a&b)-3*(a&~b)+2*(a^b)-2*~(a|b)-2*~(a|~b)+2*~b)&~y),a+y,a+y,a+y,True,0.07187700271606445
-2*(~(x&(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b))))+x+(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b))+4*(~(x|(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b))))+1*(~(x|~(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b))))-1*(x&~(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b)))-2*(x&(-5*(a&b)-1*(a&~b)+1*~(a&~a)+5*~(a&~b)-6*~(a|b)-5*~(a|~b))),2*~x-2*(x^b),2*b-4*(x|b)+2*~(x&~x),2*b-4*(x|b)+2*~(x&~x),True,0.09408116340637207
(~(-10*(a&b)-10*(a&~b)+11*a+1*~(a|b)+1*~(a|~b)-1*~a)&y)+~((-10*(a&b)-10*(a&~b)+11*a+1*~(a|b)+1*~(a|~b)-1*~a)|y)-~y,-a+y,-a+y,-a+y,True,0.07628774642944336
(x^(8*(a&b)+9*(a&~b)-7*(a|~b)-2*~(a&b)+9*~(a|b)+3*~(a|~b)))+2*(8*(a&b)+9*(a&~b)-7*(a|~b)-2*~(a&b)+9*~(a|b)+3*~(a|~b))-2*(~x&(8*(a&b)+9*(a&~b)-7*(a|~b)-2*~(a&b)+9*~(a|b)+3*~(a|~b))),x+b,x+b,x+b,True,0.07050442695617676
-2*~(-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))+~y+4*((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))|~y)-1*(~((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))&y))-1*(-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))-1*(~((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))&~(-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))))-1*((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))|y)-1*y+(~((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))&~y))-3*(~((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))|y))+5*(~((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))|~y))-1*((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))&~y)-2*((-13*(a&b)-6*(a&~b)+7*a+7*~(a^b)-7*~(a|b))&y),-(~(a^y)),-a-y+2*(a|y)-~(a&~a),-a-y+2*(a|y)-~(a&~a),True,0.11086702346801758
-1*(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))-1*(~(x&(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))))+~x+x-1*(~(x^(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))))+1*(~(x|(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))))+2*(~(x|~(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))))+1*(x&~(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b)))+2*(x&(-2*(a&b)-2*(a&~b)+2*~(a&~a)+1*~(a&~b)-3*~(a|b)-2*~(a|~b))),1*(x|b),(x|b),(x|b),True,0.07174801826477051
((3*(a&b)+2*(a&~b)-2*a+1*~(a&b)-1*~(a|b)-1*~(a|~b))|y)-y+(~(3*(a&b)+2*(a&~b)-2*a+1*~(a&b)-1*~(a|b)-1*~(a|~b))&y),a^y,-a-y+2*(a|y),-a-y+2*(a|y),True,0.10772895812988281
~(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a)-1*~x-1*(~(x&~x))+x+2*(x|(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a))+(~(x^(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a)))-1*(~(x&(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a)))-2*(x|~(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a))+1*(~(x|(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a)))+1*(x&~(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a))-3*(x&(12*(a&b)+11*(a&~b)-11*~(a&~a)+12*~(a|b)+13*~(a|~b)-1*~a)),1*(x^b)-2*(~(x&~b)),-x-3*b+4*(x|b)-2*~(x&~x),-x-3*b+4*(x|b)-2*~(x&~x),True,0.11066818237304688
-1*(~((11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))&~(11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))))-1*y+~y-1*(~((11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))&~y))-1*(11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))+1*(~((11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))|~y))+3*((11*(a&b)+12*(a&~b)-11*a+1*~(a&~b)-1*~(a|b)-1*~(a|~b))&y),-(a|y)-~a,a-(a|y)-~(a&~a),a-(a|y)-~(a&~a),True,0.09089517593383789
2*(4*(a&b)-5*(a&~b)+5*~(a&b)-3*~(a&~b)-2*~(a|b)-1*~(a|~b))-(~x)+(~(4*(a&b)-5*(a&~b)+5*~(a&b)-3*~(a&~b)-2*~(a|b)-1*~(a|~b))),x+b,x+b,x+b,True,0.08144545555114746
-((2*(a&b)-5*(a&~b)-1*a-7*~(a|b)+7*~b)^y)+2*y+2*((2*(a&b)-5*(a&~b)-1*a-7*~(a|b)+7*~b)&~y),a+y,a+y,a+y,True,0.07098746299743652
-(x&(2*(a&b)+1*(a^b)-1*(a|b)+1*~(a|~b)))-2*(~x&(2*(a&b)+1*(a^b)-1*(a|b)+1*~(a|~b)))+~(x|(2*(a&b)+1*(a^b)-1*(a|b)+1*~(a|~b)))-~(x^(2*(a&b)+1*(a^b)-1*(a|b)+1*~(a|~b))),-2*b,-2*b,a+y,True,0.04577350616455078
-2*(~(8*(a&b)+10*(a&~b)-7*~(a&~a)+9*~(a|b)+7*~(a|~b)-2*~b)&y)+((8*(a&b)+10*(a&~b)-7*~(a&~a)+9*~(a|b)+7*~(a|~b)-2*~b)^y)+~((8*(a&b)+10*(a&~b)-7*~(a&~a)+9*~(a|b)+7*~(a|~b)-2*~b)|y)-((8*(a&b)+10*(a&~b)-7*~(a&~a)+9*~(a|b)+7*~(a|~b)-2*~b)|~y),-y,-y,-y,True,0.06812405586242676
(~x|(-1*(a&b)-5*(a&~b)+2*~(a&~a)-5*~(a|b)-1*~(a|~b)+3*~b))+(x&~(-1*(a&b)-5*(a&~b)+2*~(a&~a)-5*~(a|b)-1*~(a|~b)+3*~b))-~(x^(-1*(a&b)-5*(a&~b)+2*~(a&~a)-5*~(a|b)-1*~(a|~b)+3*~b)),x^b,-x-b+2*(x|b),-x-b+2*(x|b),True,0.08483052253723145
((-4*(a&b)-6*(a&~b)+2*(a^b)+5*(a|~b)-5*~(a|b)-2*~(a|~b))|y)-(~(-4*(a&b)-6*(a&~b)+2*(a^b)+5*(a|~b)-5*~(a|b)-2*~(a|~b))&y)-((-4*(a&b)-6*(a&~b)+2*(a^b)+5*(a|~b)-5*~(a|b)-2*~(a|~b))&~y),a&y,a+y-(a|y),a+y-(a|y),True,0.09692597389221191
-2*(x&(-1*(a&b)-4*(a&~b)+2*a-2*~(a|b)+1*~(a|~b)+2*~b))-2*(x|(-1*(a&b)-4*(a&~b)+2*a-2*~(a|b)+1*~(a|~b)+2*~b))+~(-1*(a&b)-4*(a&~b)+2*a-2*~(a|b)+1*~(a|~b)+2*~b)-~x,-x-3*b,-x-3*b,-x-3*b,True,0.0845346450805664
3*((8*(a&b)+3*(a&~b)-2*~(a&~a)-5*~(a&~b)+7*~(a|b)+7*~(a|~b))&~y)-(~(8*(a&b)+3*(a&~b)-2*~(a&~a)-5*~(a&~b)+7*~(a|b)+7*~(a|~b))&y)+(~(8*(a&b)+3*(a&~b)-2*~(a&~a)-5*~(a&~b)+7*~(a|b)+7*~(a|~b))|y)-~((8*(a&b)+3*(a&~b)-2*~(a&~a)-5*~(a&~b)+7*~(a|b)+7*~(a|~b))&y),2*a-y,2*a-y,2*a-y,True,0.08486270904541016
-3*(x&~(-6*(a&b)-7*(a&~b)+5*(a|b)+2*(a|~b)-2*~(a|b)-4*~(a|~b)))+2*(x^(-6*(a&b)-7*(a&~b)+5*(a|b)+2*(a|~b)-2*~(a|b)-4*~(a|~b)))-(x|(-6*(a&b)-7*(a&~b)+5*(a|b)+2*(a|~b)-2*~(a|b)-4*~(a|~b)))+(x|~(-6*(a&b)-7*(a&~b)+5*(a|b)+2*(a|~b)-2*~(a|b)-4*~(a|~b)))-(~x|(-6*(a&b)-7*(a&~b)+5*(a|b)+2*(a|~b)-2*~(a|b)-4*~(a|~b))),-x,-x,-x,True,0.07252073287963867
-((2*(a&b)-6*(a&~b)+7*(a^b)-1*~(a^b)+1*~(a|b)-7*~(a|~b))|~y)+(~y)+((2*(a&b)-6*(a&~b)+7*(a^b)-1*~(a^b)+1*~(a|b)-7*~(a|~b))&~y)+y,a^y,-a-y+2*(a|y),-a-y+2*(a|y),True,0.08579659461975098
4*(~x&(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b)))-(x^(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b)))+3*~(x|(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b)))+~(x^(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b)))-~(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b))-~x-(~x|(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b)))-~(x&(-4*(a&b)+1*(a&~b)-1*~(a&b)+5*~(a^b)-4*~(a|b)+2*~(a|~b))),-3*(x&~b),3*b-3*(x|b),3*b-3*(x|b),True,0.09294462203979492
-4*((2*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a|~b)+1*~b)&y)-((2*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a|~b)+1*~b)&~y)-(~(2*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a|~b)+1*~b)&y)-((2*(a&b)+1*(a&~b)-1*~(a&~a)+1*~(a|~b)+1*~b)^y),-2*a-2*y,-2*a-2*y,-2*a-2*y,True,0.09005331993103027
-2*(x&(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))-(~x&(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))-(x^(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))+3*~(x|(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))-~(x^(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))-(x|~(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b)))-(~x|(-2*(a&~b)+2*(a|b)-1*~(a^b)+1*~(a|b)-1*~(a|~b))),-2*x-3*b,-2*x-3*b,-2*x-3*b,True,0.10479879379272461
4*(~(1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)&y)-((1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)^y)+3*~((1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)|y)+~((1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)^y)-~y-~(1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)-(~(1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)|y)-~((1*(a&b)-1*(a&~b)+1*(a^b)-1*~(a|b)-1*~(a|~b)+1*~b)&y),-3*(a&~y),3*y-3*(a|y),3*y-3*(a|y),True,0.10285496711730957
-(x&(-1*(a&b)-1*(a&~b)+1*(a|~b)+1*~(a&~b)-2*~(a|b)))-(x&~(-1*(a&b)-1*(a&~b)+1*(a|~b)+1*~(a&~b)-2*~(a|b)))+(~x&(-1*(a&b)-1*(a&~b)+1*(a|~b)+1*~(a&~b)-2*~(a|b)))+~(-1*(a&b)-1*(a&~b)+1*(a|~b)+1*~(a&~b)-2*~(a|b))-~(x&(-1*(a&b)-1*(a&~b)+1*(a|~b)+1*~(a&~b)-2*~(a|b))),-x,-x,-x,True,0.14855098724365234
2*(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b)-1*(x^(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b))-1*(~(x&(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b)))-2*x-2*(~(x&~x))+(x|~(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b))+3*(~(x|(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b)))+4*(~(x|~(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b)))+4*(x&~(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b))+1*(x&(1*(a&b)-2*(a&~b)-2*~(a&b)-2*~(a|b)+3*~(a|~b)+4*~b)),-~b+2*~x,-2*x+b+~(x&~x),-2*x+b+~(x&~x),True,0.09091448783874512
~(3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))-1*y+((3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))|y)+(3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))-1*(~((3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))^y))-1*(~((3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))&~(3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))))-2*((3*(a&b)+10*(a&~b)-7*(a^b)-2*(a|~b)+2*~(a|b)+7*~(a|~b))&~y),-(a|~y),-a+(a|y)-~(a&~a),-a+(a|y)-~(a&~a),True,0.09352707862854004
(~(x^(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)))+(x|~(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a))+2*(~(x&(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)))-1*x-1*(x|(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a))-1*(~(x&~(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)))-1*(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)+4*(~(x|~(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)))+1*(x&~(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a))+4*(x&(-3*(a&b)-4*(a&~b)+1*(a|b)+3*a)),1*~x+2*(~(x&~x)),-x+3*~(x&~x),-x+3*~(x&~x),True,0.09614777565002441
-1*(~((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))&y))+((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))|y)+((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))^y)-1*~y-2*(-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))-4*(~((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))&~(-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))))+7*(~((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))|y))+3*(~((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))|~y))+7*((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))&~y)+6*((-6*(a&b)-4*(a&~b)+5*a+2*~(a^b)-2*~(a|b))&y),1*(a|~y),a-(a|y)+~(a&~a),a-(a|y)+~(a&~a),True,0.09666323661804199
-1*(-6*(a&b)-7*(a&~b)+7*a-2*~(a|b)-1*~(a|~b)+2*~a)+(~(x&~x))-1*x-1*(~(x^(-6*(a&b)-7*(a&~b)+7*a-2*~(a|b)-1*~(a|~b)+2*~a)))+(x|~(-6*(a&b)-7*(a&~b)+7*a-2*~(a|b)-1*~(a|~b)+2*~a))-2*(x&~(-6*(a&b)-7*(a&~b)+7*a-2*~(a|b)-1*~(a|~b)+2*~a))+2*(x&(-6*(a&b)-7*(a&~b)+7*a-2*~(a|b)-1*~(a|~b)+2*~a)),-(x^b)+1*(~(x&~b)),x+2*b-3*(x|b)+~(x&~x),x+2*b-3*(x|b)+~(x&~x),True,0.10640335083007812
-1*((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))|y)+(~((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))&~y))+2*y-2*~y-1*~(3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))-1*(~((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))&~(3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))))+(~((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))^y))+(3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))+2*(~((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))|y))-1*(~((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))|~y))+3*((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))&~y)-2*((3*(a&b)+6*(a&~b)+3*b-5*~(a&~a)+5*~(a|b)+2*~(a|~b))&y),-(~(a&y))+1*(a|~y),2*a+y-2*(a|y),2*a+y-2*(a|y),True,0.1196737289428711
2*(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))+~(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))+(x^(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b)))-1*(~(x&~x))-1*~x+(x|~(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b)))+(~(x&(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))))+(x|(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b)))-2*(~(x|(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))))-3*(~(x|~(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))))-4*(x&~(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b)))-4*(x&(1*(a&b)-2*(a&~b)+3*(a^b)-1*~(a&b)+1*~(a|b)-1*~(a|~b))),-(~(x^b)),-x-b+2*(x|b)-~(x&~x),-x-b+2*(x|b)-~(x&~x),True,0.11704564094543457
-1*(~((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))&~(10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))))+((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))^y)-2*(~((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))&~y))-1*(~((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))&y))+~(10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))+((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))|y)+1*(~((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))|y))+1*(~((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))|~y))-3*((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))&~y)-1*((10*(a&b)+7*(a&~b)-6*(a|b)-3*b+9*~(a|~b))&y),-2*(a|~y)-a,-3*a+2*(a|y)-2*~(a&~a),-3*a+2*(a|y)-2*~(a&~a),True,0.11904287338256836
5*~(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))+(~(x^(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))))-1*(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))+2*(x|(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b)))+5*~x-11*(~(x|(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))))-8*(~(x|~(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))))-14*(x&~(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b)))-7*(x&(3*(a&b)-4*(a&~b)+4*~(a&b)-2*~(a&~b)-2*~(a|b)-1*~(a|~b))),-5*x-2*(x^b),-3*x+2*b-4*(x|b),-3*x+2*b-4*(x|b),True,0.1042487621307373
~(-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)-5*(~((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)&~(-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)))+(~((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)^y))-4*((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)|y)+((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)|~y)-1*((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)^y)-1*(~((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)&~y))-2*(-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)+3*(~((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)|y))+7*(~((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)|~y))+11*((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)&~y)+7*((-4*(a&b)+1*(a&~b)+5*~(a&~b)+1*~(a|b)+1*~(a|~b)-6*~a)&y),-3*y,-3*y,-3*y,True,0.07111144065856934
(~(x&~x))-2*~x-3*(~(x&(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)))-1*(~(x&~(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)))-1*~(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)+(x^(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b))-1*x-1*(x|(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b))+7*(~(x|(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)))+5*(~(x|~(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)))+5*(x&~(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b))+3*(x&(-8*(a&~b)+1*a-7*~(a|b)+1*~(a|~b)+7*~b)),1*(x|~b),x-(x|b)+~(x&~x),x-(x|b)+~(x&~x),True,0.07938718795776367
-1*(~((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)&~y))+2*(2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)+3*(~((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)&~(2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)))+2*y+~(2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)+(~((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)^y))-1*((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)|y)-2*((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)|~y)-2*(~((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)|y))-5*(~((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)|~y))-3*((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)&~y)-4*((2*(a&b)+2*(a&~b)-1*(a|~b)-6*~(a|b)-7*~(a|~b)+7*~a)&y),-(a^y),a+y-2*(a|y),a+y-2*(a|y),True,0.08749723434448242
